phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
343,350,316,314,98,0,-1.8334711210777073,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
343,350,316,314,98,0,-1.8334711210777073,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
343,350,316,314,98,0,-1.8334711210777073,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
343,350,316,314,98,0,-1.8334711210777073,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
343,350,316,314,98,0,-1.8334711210777073,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
343,350,316,314,98,0,-1.8334711210777073,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,314,98,0,5.934256754651385,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,314,78,0,7.922136902962827,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,314,78,0,7.922136902962827,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,314,78,0,7.922136902962827,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,314,78,0,7.922136902962827,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,78,0,9.582375641652787,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,78,0,9.582375641652787,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,78,0,9.582375641652787,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,58,0,10.21683470185089,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,58,0,10.21683470185089,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,58,0,10.21683470185089,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,58,0,10.21683470185089,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,58,0,10.21683470185089,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,58,0,10.21683470185089,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,334,58,0,10.21683470185089,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,354,58,0,12.383664687245904,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
360,350,316,360,58,0,13.035714566968988,"(array([343, 350, 316]), array([314,  98,  79]), -1.898310626806592, 0.8122499999999999)"
